MJD mag magerr band
58955.742870400194 19.042600631713867 0.07852499932050705 ZTF_r
58955.80961810006 19.332300186157227 0.1520480066537857 ZTF_g
58963.71571760019 19.084800720214844 0.07996200025081635 ZTF_g
58963.71812500013 19.16819953918457 0.10750800371170044 ZTF_g
58963.74182870006 19.096900939941406 0.07527600228786469 ZTF_g
58963.76218750002 19.12929916381836 0.1128309965133667 ZTF_g
58966.70608799998 18.832399368286133 0.15363100171089172 ZTF_r
58966.75957180001 18.809600830078125 0.10488200187683105 ZTF_g
58966.76103009982 18.89889907836914 0.1389250010251999 ZTF_g
58969.68424770003 18.68549919128418 0.12860000133514404 ZTF_r
58972.67775460007 18.5841007232666 0.06992500275373459 ZTF_r
58972.67967589991 18.543699264526367 0.06858000159263611 ZTF_r
58972.723796300124 18.872699737548828 0.08055499941110611 ZTF_g
58972.73690970009 18.908100128173828 0.10170499980449677 ZTF_g
58975.67596059991 18.510000228881836 0.07782600075006485 ZTF_r
58975.6793056 18.52280044555664 0.0734890028834343 ZTF_r
58975.73781249998 18.734899520874023 0.09015700221061707 ZTF_g
58975.739722200204 18.865800857543945 0.12195000052452087 ZTF_g
58978.7040161998 18.65690040588379 0.10276299715042114 ZTF_g
58978.70645829989 18.733600616455078 0.08612599968910217 ZTF_g
58978.75954859983 18.518999099731445 0.08797100186347961 ZTF_r
58978.76386569999 18.407699584960938 0.053752999752759933 ZTF_r
58981.68341440009 18.796499252319336 0.07012700289487839 ZTF_g
58981.7056481 18.826499938964844 0.08412099629640579 ZTF_g
58981.75994209992 18.573699951171875 0.09228599816560745 ZTF_r
58981.76240740018 18.48539924621582 0.08056499809026718 ZTF_r
58986.69910879992 19.0049991607666 0.10266699641942978 ZTF_g
58986.77787039988 18.598899841308594 0.061539001762866974 ZTF_r
58987.738298600074 18.930200576782227 0.07529400289058685 ZTF_g
58987.804456000216 18.600500106811523 0.07243900001049042 ZTF_r
58992.76116900006 18.802900314331055 0.08923400193452835 ZTF_r
58992.821898099966 19.12809944152832 0.13169600069522858 ZTF_g
58993.740335599985 19.20829963684082 0.09804999828338623 ZTF_g
58993.781481499784 18.775299072265625 0.08891300112009048 ZTF_r
58995.77127309982 18.951499938964844 0.08272100239992142 ZTF_r
58995.80769680021 19.29490089416504 0.11545400321483612 ZTF_g
58996.70473380014 19.36549949645996 0.1004360020160675 ZTF_g
58996.76195599977 18.909700393676758 0.0889429971575737 ZTF_r
58998.778773100115 18.987699508666992 0.10866899788379669 ZTF_r
58998.86630789982 19.38129997253418 0.13385500013828278 ZTF_g
58999.719826399814 19.025299072265625 0.10819000005722046 ZTF_g
58999.800196799915 18.915300369262695 0.08097399771213531 ZTF_r
59005.67915510014 19.34320068359375 0.18226400017738342 ZTF_g
59005.680138899945 19.359100341796875 0.2130800038576126 ZTF_g
59005.756226900034 18.978700637817383 0.11268500238656998 ZTF_r
59005.7573032002 18.819000244140625 0.13090099394321442 ZTF_r
59011.74540509982 19.198200225830078 0.11801700294017792 ZTF_r
59013.722025500145 19.393199920654297 0.11949600279331207 ZTF_g
59014.707372699864 19.375499725341797 0.1153160035610199 ZTF_g
59014.724965299945 19.155500411987305 0.09774799644947052 ZTF_r
59014.743414400145 19.09280014038086 0.1456259936094284 ZTF_r
59017.723495400045 19.49090003967285 0.11428599804639816 ZTF_g
59017.72447919985 19.462400436401367 0.14086900651454926 ZTF_g
