MJD mag magerr band
60211.86009583 14.371 0.214 WISE_W2
60211.98959841 14.625 0.369 WISE_W2
60211.98959841 14.721 0.085 WISE_W1
60212.11897363 14.947 0.337 WISE_W2
60212.11897363 14.895 0.118 WISE_W1
60212.24847623 14.666 0.099 WISE_W1
60212.24847623 14.672 0.296 WISE_W2
60212.31329118 14.74 0.302 WISE_W2
60212.31329118 14.582 0.086 WISE_W1
60212.37797887 14.373 0.252 WISE_W2
60212.37797887 14.778 0.118 WISE_W1
60212.44279376 14.788 0.317 WISE_W2
60212.44279376 14.646 0.08 WISE_W1
60212.5074814 14.53 0.085 WISE_W1
60212.57229631 13.96 0.178 WISE_W2
60212.57229631 14.516 0.076 WISE_W1
60212.70179889 14.672 0.103 WISE_W1
60212.70179889 14.501 0.319 WISE_W2
60212.83130148 14.65 0.278 WISE_W2
60212.83130148 14.788 0.092 WISE_W1
60369.46142946 14.578 0.316 WISE_W2
60369.46142946 14.619 0.078 WISE_W1
60369.5902956 14.811 0.147 WISE_W1
60369.5902956 14.226 0.247 WISE_W2
60369.71903501 14.742 0.307 WISE_W2
60369.71903501 14.639 0.083 WISE_W1
60369.84790116 14.647 0.078 WISE_W1
60369.84790116 14.866 0.287 WISE_W2
60369.91169758 14.358 0.213 WISE_W2
60369.91169758 14.78 0.129 WISE_W1
60369.97664003 14.373 0.206 WISE_W2
60369.97664003 14.597 0.076 WISE_W1
60370.04056377 14.745 0.086 WISE_W1
60370.04056377 14.156 0.269 WISE_W2
60370.16930256 14.838 0.101 WISE_W1
60370.16930256 14.842 0.352 WISE_W2
60370.2980413 14.663 0.097 WISE_W1
60370.2980413 14.609 0.253 WISE_W2
60370.42678019 14.497 0.071 WISE_W1
60370.42678019 14.541 0.222 WISE_W2
60943.00722219981 20.684799194335938 0.25593799352645874 ZTF_r
60948.968900499865 19.92650032043457 0.1575469970703125 ZTF_g
60948.98701390019 20.015899658203125 0.1997399926185608 ZTF_r
60950.9099653 19.78580093383789 0.1390179991722107 ZTF_r
60950.99435190018 19.77669906616211 0.12877200543880463 ZTF_g
60952.922893499956 19.86680030822754 0.22125999629497528 ZTF_r
60952.987499999814 19.574100494384766 0.12435600161552429 ZTF_g
60954.92700230004 19.56559944152832 0.15182100236415863 ZTF_r
60956.82546300022 19.480300903320312 0.28814899921417236 ZTF_r
60956.94133100007 19.42300033569336 0.20584799349308014 ZTF_g
60964.919027800206 19.20050048828125 0.1374650001525879 ZTF_g
60964.98951390013 19.132200241088867 0.10034199804067612 ZTF_r
60966.86958329985 19.074800491333008 0.12961000204086304 ZTF_g
60966.93428240018 19.11370086669922 0.09734799712896347 ZTF_r
60968.883564800024 19.064699172973633 0.07979699969291687 ZTF_g
60968.94931709999 19.05940055847168 0.09838999807834625 ZTF_r
60970.864745399915 19.057600021362305 0.085207998752594 ZTF_g
60973.889328700025 18.919200897216797 0.09151399880647659 ZTF_g
60973.93328699982 18.981700897216797 0.0727199986577034 ZTF_r
60975.90856479993 18.981399536132812 0.09161199629306793 ZTF_r
60975.936817099806 18.95159912109375 0.08670700341463089 ZTF_g
60977.9082986 18.84830093383789 0.08490200340747833 ZTF_g
60977.945995400194 18.961299896240234 0.09296700358390808 ZTF_r
60979.88303240016 18.83609962463379 0.09670799970626831 ZTF_g
60979.920057899784 18.85569953918457 0.09341400116682053 ZTF_r
60981.88480320014 18.828500747680664 0.0783189982175827 ZTF_r
60981.94645830011 18.753000259399414 0.08337099850177765 ZTF_g
60983.89064810006 18.891300201416016 0.11512400209903717 ZTF_g
60985.81777779991 18.80120086669922 0.1951349973678589 ZTF_g
60985.937615700066 18.797000885009766 0.12139999866485596 ZTF_g
60989.8625810002 18.753700256347656 0.08257000148296356 ZTF_g
60989.94438660005 18.83566665649414 0.1142192855477333 ZTF_r
61004.859606499784 18.672800064086914 0.0827300027012825 ZTF_r
61004.93269680021 18.64590072631836 0.07572100311517715 ZTF_g
61006.89238430001 18.77560043334961 0.13373099267482758 ZTF_r
61008.90123840002 18.71030044555664 0.07406900078058243 ZTF_g
61010.884687500075 18.73270034790039 0.1227089986205101 ZTF_r
