MJD mag magerr band
59342.98885420011 18.58840697772103 0.06782034322043758 ZTF_r
59342.99126160005 18.694400787353516 0.1163949966430664 ZTF_r
59342.99126160005 18.755848097293743 0.09220422193403814 ZTF_r
59342.99366899999 18.302799224853516 0.10133299976587296 ZTF_r
59342.99366899999 18.328366629329807 0.08729177019890054 ZTF_r
59344.9852661998 18.369699478149414 0.08547399938106537 ZTF_r
59344.9852661998 18.445813230126785 0.05835629573319216 ZTF_r
59344.98768519983 18.62964162318994 0.0850333443243346 ZTF_r
59344.98768519983 18.602800369262695 0.10769200325012207 ZTF_r
59344.99010419985 18.475420918400914 0.07004495339032817 ZTF_r
59344.99010419985 18.468399047851562 0.12447299808263779 ZTF_r
59344.99252310023 18.403400421142578 0.09430500119924545 ZTF_r
59344.99252310023 18.3464787313206 0.07709612335317766 ZTF_r
59345.98296299996 18.44553160663159 0.05988699822975311 ZTF_r
59345.98296299996 18.416799545288086 0.09369099885225296 ZTF_r
59345.98538189987 18.362496950078203 0.0588639021393145 ZTF_r
59345.98538189987 18.361000061035156 0.08696100115776062 ZTF_r
59345.98778939992 18.387500762939453 0.09792199730873108 ZTF_r
59345.98778939992 18.380433988374705 0.05972379325627611 ZTF_r
59345.99019679986 18.41127670932736 0.07023767560392466 ZTF_r
59345.99019679986 18.399099349975586 0.1044360026717186 ZTF_r
59345.99261569977 18.402000427246094 0.14544400572776794 ZTF_r
59345.99261569977 18.44565589734244 0.10731646110588001 ZTF_r
59346.98432870023 18.271499633789062 0.06759800016880035 ZTF_r
59346.98432870023 18.25473447190945 0.04783221980940589 ZTF_r
59346.98667819984 18.415700912475586 0.07750499993562698 ZTF_r
59346.98667819984 18.406458390598814 0.054034203511032185 ZTF_r
59346.98902780004 18.327499389648438 0.10416100174188614 ZTF_r
59346.98902780004 18.35504954691159 0.06304761758676328 ZTF_r
59346.99137730012 18.33760043382948 0.08654298748980231 ZTF_r
59346.99137730012 18.322200775146484 0.11599099636077881 ZTF_r
59348.983402799815 18.09819984436035 0.05873600021004677 ZTF_r
59348.983402799815 18.015975666120628 0.030649955251547602 ZTF_r
59348.985752299894 18.07470350505133 0.03732082852991073 ZTF_r
59348.985752299894 18.137500762939453 0.07336699962615967 ZTF_r
59348.98810190009 18.03593805933522 0.04577326047570332 ZTF_r
59348.98810190009 18.092300415039062 0.10267099738121033 ZTF_r
59348.99046299979 18.035907474403537 0.054575194938844794 ZTF_r
59348.99046299979 18.09670066833496 0.06964100152254105 ZTF_r
59349.98096060008 18.081667487921166 0.035571855886426335 ZTF_r
59349.98096060008 18.04360008239746 0.060495998710393906 ZTF_r
59349.983379600104 18.106283567862796 0.046210241550915965 ZTF_r
59349.983379600104 18.0669002532959 0.06671199947595596 ZTF_r
59349.98578700004 18.147499084472656 0.09031099826097488 ZTF_r
59349.98578700004 18.17964611050789 0.05381275124206242 ZTF_r
59349.98819439998 18.144713122142647 0.06116230677385711 ZTF_r
59349.98819439998 18.093700408935547 0.09256599843502045 ZTF_r
59349.990601900034 18.045400619506836 0.1264519989490509 ZTF_r
59349.990601900034 18.12554140935795 0.07187327652091303 ZTF_r
59352.98237269977 17.975000381469727 0.09263300150632858 ZTF_r
59352.98237269977 18.05078162812744 0.049307535690592444 ZTF_r
59352.98471060023 17.867300033569336 0.09559399634599686 ZTF_r
59352.98471060023 17.900977559272572 0.04869595354658994 ZTF_r
59352.98704859987 18.03872488760539 0.062220691486980846 ZTF_r
59352.98704859987 17.979799270629883 0.0845320001244545 ZTF_r
59353.978993100114 17.89412089415709 0.03138022539973665 ZTF_r
59353.978993100114 17.846599578857422 0.05855099856853485 ZTF_r
59353.981331000105 17.880569240100336 0.03535953329444685 ZTF_r
59353.981331000105 17.847700119018555 0.062355998903512955 ZTF_r
59353.983680599835 17.883914316426736 0.03313159039127255 ZTF_r
59353.983680599835 17.857999801635742 0.06622499972581863 ZTF_r
59353.986018499825 17.96659170841184 0.05549241535177784 ZTF_r
59353.986018499825 17.8843994140625 0.06668999791145325 ZTF_r
59353.98835649993 17.815399169921875 0.08425299823284149 ZTF_r
59353.98835649993 17.8650380234452 0.05465260648107216 ZTF_r
59354.97999999998 17.828500747680664 0.059606000781059265 ZTF_r
59354.97999999998 17.901234416922126 0.038619210445761984 ZTF_r
59354.98233800009 17.77359962463379 0.07409600168466568 ZTF_r
59354.98233800009 17.873700386660467 0.04458563536050297 ZTF_r
59354.98467590008 17.968309727756306 0.05691953294691951 ZTF_r
59354.98467590008 17.893999099731445 0.09551399946212769 ZTF_r
59354.98702549981 17.927959733425627 0.06164923877388296 ZTF_r
59354.98702549981 17.823699951171875 0.11442399770021439 ZTF_r
59356.97799770022 17.711226724702456 0.025226646404323736 ZTF_r
59356.97799770022 17.675800323486328 0.06511600315570831 ZTF_r
59356.98034719983 17.72378090064406 0.030718235463978 ZTF_r
59356.98034719983 17.687700271606445 0.05488999933004379 ZTF_r
59356.9827083 17.719834044698764 0.032181281409417374 ZTF_r
59356.9827083 17.691999435424805 0.05381900072097778 ZTF_r
59356.985069400165 17.709714612538015 0.03881289352552085 ZTF_r
59356.985069400165 17.674999237060547 0.047752998769283295 ZTF_r
59357.97805560008 17.657223154642544 0.022943948983287023 ZTF_r
59357.97805560008 17.65760040283203 0.04977300018072128 ZTF_r
59357.980405100156 17.671211701722015 0.026459355572123644 ZTF_r
59357.980405100156 17.666900634765625 0.05199800059199333 ZTF_r
59357.982777799945 17.622011219707517 0.027251412377277334 ZTF_r
59357.982777799945 17.627300262451172 0.048259999603033066 ZTF_r
59357.98513890011 17.576540266410596 0.032457590369972034 ZTF_r
59357.98513890011 17.550500869750977 0.06338900327682495 ZTF_r
59358.975879599806 17.6667123417144 0.027731594443448825 ZTF_r
59358.975879599806 17.63990020751953 0.05242199823260307 ZTF_r
59358.97824069997 17.581785842846845 0.025576603413812155 ZTF_r
59358.97824069997 17.547000885009766 0.058483000844717026 ZTF_r
59358.98060189979 17.66950035095215 0.06466799974441528 ZTF_r
59358.98060189979 17.6843165459993 0.030973484861649386 ZTF_r
59358.98296299996 17.572500228881836 0.05589500069618225 ZTF_r
59358.98296299996 17.610774542335708 0.034466523651019626 ZTF_r
59358.985324100126 17.687496113697456 0.041165490816028244 ZTF_r
